Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick,Conservation_Status,Conservation_Status_Code,Stage,Genus,Family,State_FullName
KrisMurray,4983,Litoria latopalmata,not recorded,"Kerimbilla Creek crossing, Wyaga Road, north-east of Goondiwindi, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.351940000000006,150.61278,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4984,Litoria latopalmata,not recorded,"Kerimbilla Creek crossing, Wyaga Road, north-east of Goondiwindi, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.351940000000006,150.61278,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4985,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4986,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4987,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4988,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4989,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4990,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4991,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4992,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4993,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4994,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4995,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4996,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4997,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4998,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,4999,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5000,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5001,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5002,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5003,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5004,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5005,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5006,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5007,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5008,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5009,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5010,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5011,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5012,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5013,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5014,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5015,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5016,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5017,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5018,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5019,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5020,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5021,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5022,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5023,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5024,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5025,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5026,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5027,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5028,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5029,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5030,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5031,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5032,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5033,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5034,Litoria alboguttata,not recorded,"Kurumbul - Wondalli Road, near Kurumbul, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-28.574440000000006,150.5725,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5035,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5036,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5037,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5038,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5039,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5040,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5041,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5042,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5043,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5044,Litoria caerulea,not recorded,"Ephemeral swamp at the junction of Moggill Road and Aitcheson Street, Moggill, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.58667,152.86028000000005,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5045,Litoria caerulea,not recorded,"Moggill Road, at Moggill Ferry on north side of river, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.595,152.8575,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5046,Litoria caerulea,not recorded,"Moggill Road, at Moggill Ferry on north side of river, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.595,152.8575,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
KrisMurray,5047,Litoria caerulea,not recorded,"Moggill Road, at Moggill Ferry on north side of river, south-east Queensland.",QLD,Australia,2005,PCR,1.0,0.0,H. Hines,H. Hines,negative,acceptable,-27.595,152.8575,not noted,Least Concern,LC,,Litoria,Hylidae,Queensland
